Date,UNRATE
2025-05-01,4.2
2025-05-02,4.1967741935483875
2025-05-03,4.193548387096774
2025-05-04,4.190322580645161
2025-05-05,4.187096774193549
2025-05-06,4.183870967741935
2025-05-07,4.180645161290323
2025-05-08,4.17741935483871
2025-05-09,4.174193548387096
2025-05-10,4.170967741935484
2025-05-11,4.167741935483871
2025-05-12,4.164516129032258
2025-05-13,4.161290322580645
2025-05-14,4.158064516129032
2025-05-15,4.154838709677419
2025-05-16,4.151612903225806
2025-05-17,4.148387096774194
2025-05-18,4.145161290322581
2025-05-19,4.141935483870967
2025-05-20,4.138709677419355
2025-05-21,4.135483870967742
2025-05-22,4.132258064516129
2025-05-23,4.129032258064516
2025-05-24,4.125806451612903
2025-05-25,4.12258064516129
2025-05-26,4.119354838709677
2025-05-27,4.116129032258065
2025-05-28,4.112903225806451
2025-05-29,4.109677419354838
2025-05-30,4.106451612903226
2025-05-31,4.103225806451612
2025-06-01,4.1
2025-06-02,4.103333333333333
2025-06-03,4.1066666666666665
2025-06-04,4.109999999999999
2025-06-05,4.113333333333333
2025-06-06,4.116666666666666
2025-06-07,4.12
2025-06-08,4.123333333333333
2025-06-09,4.126666666666666
2025-06-10,4.13
2025-06-11,4.133333333333333
2025-06-12,4.136666666666667
2025-06-13,4.14
2025-06-14,4.1433333333333335
2025-06-15,4.1466666666666665
2025-06-16,4.15
2025-06-17,4.153333333333333
2025-06-18,4.156666666666666
2025-06-19,4.16
2025-06-20,4.163333333333333
2025-06-21,4.166666666666667
2025-06-22,4.17
2025-06-23,4.173333333333334
2025-06-24,4.176666666666667
2025-06-25,4.18
2025-06-26,4.183333333333334
2025-06-27,4.1866666666666665
2025-06-28,4.19
2025-06-29,4.193333333333333
2025-06-30,4.196666666666667
2025-07-01,4.2
2025-07-02,4.203225806451613
2025-07-03,4.206451612903226
2025-07-04,4.209677419354839
2025-07-05,4.212903225806452
2025-07-06,4.216129032258064
2025-07-07,4.219354838709678
2025-07-08,4.22258064516129
2025-07-09,4.225806451612903
2025-07-10,4.2290322580645165
2025-07-11,4.232258064516129
2025-07-12,4.235483870967742
2025-07-13,4.2387096774193544
2025-07-14,4.241935483870968
2025-07-15,4.245161290322581
2025-07-16,4.248387096774193
2025-07-17,4.251612903225807
2025-07-18,4.254838709677419
2025-07-19,4.258064516129032
2025-07-20,4.2612903225806456
2025-07-21,4.264516129032258
2025-07-22,4.267741935483871
2025-07-23,4.2709677419354835
2025-07-24,4.274193548387097
2025-07-25,4.27741935483871
2025-07-26,4.280645161290322
2025-07-27,4.283870967741936
2025-07-28,4.287096774193548
2025-07-29,4.290322580645161
2025-07-30,4.293548387096774
2025-07-31,4.296774193548387
2025-08-01,4.3
2025-08-02,4.3032258064516125
2025-08-03,4.306451612903226
2025-08-04,4.309677419354839
2025-08-05,4.312903225806451
2025-08-06,4.316129032258065
2025-08-07,4.319354838709677
2025-08-08,4.32258064516129
2025-08-09,4.325806451612904
2025-08-10,4.329032258064516
2025-08-11,4.332258064516129
2025-08-12,4.335483870967742
2025-08-13,4.338709677419355
2025-08-14,4.341935483870968
2025-08-15,4.345161290322581
2025-08-16,4.348387096774194
2025-08-17,4.351612903225806
2025-08-18,4.354838709677419
2025-08-19,4.358064516129033
2025-08-20,4.361290322580645
2025-08-21,4.364516129032258
2025-08-22,4.367741935483871
2025-08-23,4.370967741935484
2025-08-24,4.374193548387097
2025-08-25,4.37741935483871
2025-08-26,4.380645161290323
2025-08-27,4.383870967741935
2025-08-28,4.387096774193549
2025-08-29,4.390322580645162
2025-08-30,4.393548387096774
2025-08-31,4.396774193548388
2025-09-01,4.4
2025-09-02,4.4032786885245905
2025-09-03,4.406557377049181
2025-09-04,4.409836065573771
2025-09-05,4.413114754098361
2025-09-06,4.416393442622951
2025-09-07,4.419672131147541
2025-09-08,4.422950819672131
2025-09-09,4.426229508196721
2025-09-10,4.4295081967213115
2025-09-11,4.432786885245902
2025-09-12,4.436065573770492
2025-09-13,4.439344262295082
2025-09-14,4.442622950819672
2025-09-15,4.445901639344262
2025-09-16,4.449180327868852
2025-09-17,4.452459016393443
2025-09-18,4.455737704918033
2025-09-19,4.4590163934426235
2025-09-20,4.462295081967214
2025-09-21,4.465573770491804
2025-09-22,4.468852459016394
2025-09-23,4.472131147540984
2025-09-24,4.475409836065574
2025-09-25,4.478688524590164
2025-09-26,4.481967213114754
2025-09-27,4.4852459016393444
2025-09-28,4.488524590163935
2025-09-29,4.491803278688525
2025-09-30,4.495081967213115
2025-10-01,4.498360655737705
2025-10-02,4.501639344262295
2025-10-03,4.504918032786885
2025-10-04,4.508196721311475
2025-10-05,4.511475409836065
2025-10-06,4.5147540983606556
2025-10-07,4.518032786885246
2025-10-08,4.521311475409836
2025-10-09,4.524590163934426
2025-10-10,4.527868852459016
2025-10-11,4.531147540983606
2025-10-12,4.534426229508196
2025-10-13,4.537704918032786
2025-10-14,4.5409836065573765
2025-10-15,4.544262295081967
2025-10-16,4.547540983606557
2025-10-17,4.550819672131148
2025-10-18,4.554098360655738
2025-10-19,4.557377049180328
2025-10-20,4.560655737704918
2025-10-21,4.563934426229508
2025-10-22,4.567213114754098
2025-10-23,4.5704918032786885
2025-10-24,4.573770491803279
2025-10-25,4.577049180327869
2025-10-26,4.580327868852459
2025-10-27,4.583606557377049
2025-10-28,4.586885245901639
2025-10-29,4.590163934426229
2025-10-30,4.593442622950819
2025-10-31,4.5967213114754095
2025-11-01,4.6
